replay_idx,beatmap_name,mod_str,nm_stars,num_objects,neg_loglik_SS,neg_loglik_S,neg_loglik_FC
509,Jakarta Funk Brothers - INSOMNIA [hehe's C11H15NO2],NM,5.8707514741678235,744,127.16228713192722,31.205551292611972,18.43816151618438
510,"Katarzyna Bogusz, Ola Maciejewska, Przemyslaw Kleczkowski - Blogoslawieni Milosierni (Krysiek Remix) [Blessed are the Merciful]",NM,5.662186046317627,916,60.55154385397003,31.37183804083497,29.35865947795524
511,senya - Zouka de Arou to Shita Mono [Narcissu's Lunatic],DT,4.2949347812865595,680,63.30115654937978,15.400938823436949,10.120704886205992
512,Kano - Dear Brave [Bravery],NM,6.021465303683091,354,22.54438415641843,6.695826554970254,5.87614496582197
513,Will Stetson - Despacito ft. R3 Music Box [Shunao's Hard],NM,3.3588901274159233,135,7.857548547385448,2.0330287074592794,1.7284377027538942
514,MISATO - Necro Fantasia [Lunatic],NM,6.051965810858256,1054,54.11483221425221,18.89422429439477,17.758823181780986
515,Super Chorogons - Maid with Dragons (TV Size) [Peaceful],NM,5.382329078126003,346,19.20282146891568,7.926053612220579,7.4039165170165155
516,Camellia - Break The Silence [murmur.],NM,7.007698325121948,1651,235.57939426598594,80.07585395919747,62.23169617819669
517,Renard + Adraen - Physicality [Nogard's Extra],HDHR,5.773684690014037,445,28.157323803526193,8.378196421910815,7.171069184236953
518,LiSA - Akeboshi (TV Size) [Normal],NM,2.2403187747772573,162,11.492928127403255,3.2964544364912736,2.588412108471814
519,Wagakki Band - Tengaku [The Petals of a Now Fully Bloomed Look of Madness Adorn the World],HR,7.89802998252732,1341,95.96332082250319,34.155959049307505,30.230111010144803
520,VINXIS - Sidetracked Day [Daydream],NM,5.400899560324568,1227,156.58637340855165,33.942661210707705,17.73537143599576
521,HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) [Reform's Expert],NM,5.452532018486074,347,15.285785423263327,5.168545169512208,4.789056339003458
522,xi - Aragami [Another],HDDT,5.011606936509889,451,73.04167248887721,20.250839154904686,11.31460675840159
523,Culprate - Beast (Vorso Remix) [JeZag's Insane],NM,4.603033368584693,854,88.74245994379139,23.273085930212787,16.7079569019681
524,ClariS - Masquerade (TV Size) [Gabizon & Nodoro's Hard],NC,3.0001941320101455,201,9.674874971311379,2.0207888333213053,1.619225796901006
525,"Yuni (CV: Kohara Konomi), Chieru (CV: Sakura Ayane), Chloe (CV: Tanezaki Atsumi) - Nakayoshi Sensation [sahuang's Normal]",DT,1.9513826436102768,297,15.404483454497342,4.479832144470602,3.677485927680519
526,AcesToAces - stay with me [Normal],DTHRSD,2.0076417886516658,70,4.063959449822615,1.0023331394003,0.8108585391650642
527,Kobaryo - Tool-Assisted Speedcore (TQBF Frame Advance RMX) [Delete The World],NM,8.064830773157961,1323,235.980989598766,138.75551063430515,129.28691676477555
528,umu. - Dareka no Shinzou ni Nareta Nara [troll],NM,5.819535390004956,247,35.101107247544114,13.596387186722136,11.543218026472038
529,"Daft Punk - Harder, Better, Faster, Stronger (Far Out Remix) [4* Jump Training]",HDHR,4.035611236950967,266,15.864874763160715,2.687486281213737,2.169494491157315
530,Fujirokyu (Kari) - CRY MAX Do-Heijitsu Hajime no SEASON [Insane],NM,4.858723581344967,104,4.954296038546338,2.080888729979471,2.011113231589819
531,Partai Perindo Indonesia - MARS PERINDO [upah mocalice untuk menyatukan bangsa dan negara],DT,4.580506697745639,170,7.717444902413339,3.5836808044687767,3.4487844854284733
532,Tatsh - Xevel [Extra],HD,5.381875350044293,653,87.85925620222422,21.566224532332456,13.50845726678949
533,xi - Ascension to Heaven [Extra],NM,5.638513605330002,707,115.98148251112119,24.758254480575218,11.702009092834556
534,Roddy Ricch - The Box [jamesjan's Hard],DT,2.790552618829214,374,24.126893022276036,7.2770807666624275,5.97738204573319
535,Riryka - Glass no Loneliness [Clear],HD,3.617727319507588,454,41.09376087412405,7.714051221092536,5.2352507475951455
536,765 MILLION ALLSTARS - UNION!! [We are all MILLION!!],HD,6.2502915692771825,1215,67.28648821068755,20.843316407712056,18.57103763497625
537,"Demetori - Yuuga ni Sakase, Sumizome no Sakura ~ The Harm of Coming into Existence [Stage 6]",HD,7.208390718950725,2700,356.0191645444288,113.74061755547812,88.77500654990118
538,UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [Madness],NM,6.925652321080635,1260,127.50798599078634,44.25865862884978,37.42681924636665
539,Imagine Dragons - Warriors [1000lp challenger],HDDTNF,8.323390051890769,656,138.21746650819105,80.10373228015925,73.85470847773453
540,Drop - Granat [Insane],NM,3.998421191708851,131,5.80337170283057,1.4563786411322919,1.2616079210982725
541,e-ZUKA - Assailant in the Night [a],NM,8.256208793008822,899,614.5438318775565,211.9256267772814,65.7189802362176
542,Chikamori Kayako - Kigurumi Sungeki [La~ La La ~~ La La La. La. La.],NM,7.796994437900775,1061,186.40544659058205,103.99550253644006,98.76765904288789
543,Mage - The Words I Never Said [Regret],NF,5.753690998545622,1728,311.35159019246106,65.3635936057869,28.905872000755835
544,THE ORAL CIGARETTES - Mou Ii kai? [Nikakis' Hard],DT,3.3430109014275455,278,13.147533151880152,6.499847578477783,5.918763452085197
545,Will Stetson - Snow Halation (feat. BeasttrollMC) [Gift],DT,5.892837826269012,399,31.95065991553739,13.126919882957178,12.143432344037157
546,FLOOR BABA - WIGGLE CORE [TAP],NM,6.613191614736332,738,122.52305760156572,70.46069119316819,64.49211795412654
547,SYU (from GALNERYUS) - REASON [Meaning of Life],NM,5.925470137394992,2140,290.3608047875348,75.98176694735128,51.077305612518884
548,UNDEAD CORPORATION - Frozen [Collab Advanced],NCHR,2.8561039048948595,436,16.15544885221492,3.518363957127298,2.932817865286375
549,saradisk - 168 - 401 [Insane],NM,4.335289418115017,319,20.243118135980662,5.30661768804179,4.441040045946545
550,Hige Driver join. SELEN - Dadadadadadadadadada [SPECIAL],NF,6.3409108565154035,548,47.758079044082116,16.83704823956148,14.550130423625298
551,Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Mun's Expert],NM,6.3056554280444574,1441,198.02814378946155,62.652697304757275,41.11971429190167
552,The Living Tombstone - My Ordinary Life [Insane],NM,4.5571025242389585,105,8.902748166441455,3.7766449913082045,3.5315194179238367
553,YOASOBI - Yoru ni Kakeru (Ryox Remix) [The Falling iPhone],HDHR,4.714317770370347,137,5.988176625818239,2.3630111862938654,2.179900168784587
554,yuikonnu & ayaponzu* - Super Nuko World [Guy's Extra],DT,5.573325865312683,1357,232.62611774030057,73.74386824977593,50.98611201336323
555,YOASOBI - Love Letter [Please accept my overflowing emotions.],HD,4.416882050114285,583,24.279411675112428,6.994307912139923,6.018789522463013
556,Sakamoto Maaya - Okaerinasai (tomatomerde Remix) [Collab],NM,4.65418903353528,1137,72.65701514850919,16.0574489129305,12.850076626269555
557,Syoko Hoshi (CV: Satsumi Matsuda) - Zettai Tokken Shuchou Shimasu! Hoshi Syoko Solo Remix [Yuria's Insane],HD,4.019959841451758,575,15.385923520217187,5.489921749932756,5.053817606030342
558,THE ORAL CIGARETTES - ReI [Suou's Insane ft. torriru],HDDT,4.641608643857884,883,83.32735575478821,20.708901197567343,13.646384602567245
559,Aline Barros - Eu Li Na Biblia (Sped Up & Cut Ver.) [Insano do Kujinn],HDDT,4.901300872210868,340,18.648119208641265,8.379204206274027,7.955550085492184
560,xi - FREEDOM DiVE [FOUR DIMENSIONS BPM180],NM,5.808355894956282,1973,374.80598921028894,93.1513886001136,51.16420232067585
561,MIMI - Shijima ni Saku (Cut Ver.) [Insane],HDDT,4.446150575126785,169,9.602416383341676,3.5652880334553947,3.1740630733365354
562,Sasaki Shiori - Indigo Star [Insane],HDDT,4.16237812023501,723,45.88091912294443,10.410623844569633,7.900790785458745
563,"Hoshimachi Suisei - GHOST [I will keep Singing in the Dark, just for ''You''.]",NM,6.5277893284695505,1272,120.43853323597415,32.68980066264637,25.597346828030577
564,Krewella - Live for the Night (Nightstep Mix) [-Yuzuriha's Insane],HD,4.070018463513164,506,35.74615695413787,6.982468770466214,4.522864426614896
565,Various Artist - Jump Training #1 [Run - Lvl 1],PF,3.8457218533210185,119,9.966438098757116,2.8074757601623364,2.5275000078101177
566,Mitsukiyo - Summer Bounce [Paradise Collab],NM,6.00908134446469,722,81.29416133024473,36.33705941059736,31.541134653696357
567,Aline Barros - Eu Li Na Biblia (Sped Up & Cut Ver.) [Friend of God],HDDT,6.394259475396176,387,50.29643873112888,25.749496515015938,23.652885768896546
568,MASAKI (ZUNTATA) - Touhou Kijinretsu [ItsWinter's Insane],NM,4.859252415378565,570,53.40997451076015,14.984036290037546,11.263256994830009
569,Release Hallucination - Chronostasis [A Brilliant Petal Frozen in an Everlasting Moment],NM,8.82400136429675,2682,476.50193341719574,162.67947363609866,124.95446315469636
570,xi - Halcyon -Long Version- [Demigod],NM,5.314979143191264,1288,122.31214425782638,30.125221501417332,20.571406994658634
571,Spira Spica - Sansan Days (TV Size) [Insane],DT,4.63753434529184,293,15.133646785889624,5.812089246002682,5.385135976061726
572,Nakiri Ayame - KING [Cruelty],NM,5.247773035658418,521,35.95908316452665,13.247581023012765,11.868238532725544
573,sakuzyo - Imprinting [Ayaya's Expert],NM,5.670057468041824,716,104.79706996447831,21.245771321121975,11.983390645530642
574,MOMOIRO CLOVER Z - SANTA SAN [1-2-SANTA],NM,6.31782603717497,972,52.51402145114213,18.439398330943032,17.173722967046935
575,Roromiya Karuta(Hanazawa Kana) - sweets parade [Walao's Extra],HD,5.300087231593603,203,15.154072892320288,3.9377938068754164,3.29053797956421
576,Intervals - The Self Surrendered [Forever],HR,5.838544118425374,1420,92.75312094608245,21.05759765130023,15.558901098059529
577,Hana - Songs Compilation [Sakura],NM,5.4824365777305895,1350,74.58331218687721,21.376568434943124,18.335860707912857
578,Foreground Eclipse - Song's Compilation [Destruction],HD,6.422663943879701,362,62.69741011773894,19.561613400605243,13.590354562551516
579,"Yorushika - Hachigatsu, Bou, Tsukiakari (Cut Ver.) [1-2 tv size moment]",NM,7.906178377283992,96,18.82216056522302,12.227379596628701,11.854217646790978
580,Camellia - Diastrophism [Real's Extreme],NM,6.045091349321094,648,102.97214718274961,31.620327950665615,21.402220163126703
581,Wakeshima Kanon - Tsukinami [Nostalgia],HDDT,6.14668942876174,1247,118.85261646576126,42.97804836222412,37.0410375214612
582,Ikimono Gakari - Netsujou no Spectrum [Tt's Insane],DT,3.946926101365307,315,22.157481419153054,5.467472559104735,4.294456592589586
583,Hoshimachi Suisei - Ranbu no Melody (Cut Ver.) [Mugetsu],NM,6.209543837634791,513,38.37761825920191,11.540782344450058,9.63742989623884
584,Hoshimachi Suisei - GHOST [Meg's Extra],NM,5.6222626352127225,1136,93.50089492826645,25.076548961640892,19.482764939611656
585,nomico - Hoshikaze no Horoscope (TV Size) [Skystar's Insane],DT,4.084880562480603,253,14.119557825020662,3.9495725892560567,3.373409342315794
586,"Camellia - FLYING OUT TO THE SKY (covered by Nanahira, moimoi, Nana Takahashi) [browiec & Kuki's EXTRA]",NM,6.500139931632581,1339,104.36447997600168,43.170353746565134,38.717673110980996
587,MIMI feat. Hatsune Miku - Marshmary [Horizon],NM,5.4912291071579835,291,17.645126746751302,5.282394611955641,4.804160352880481
588,goreshit - MATZcore [Lolicore],DT,6.341357636324975,896,267.21315529208783,98.79489628453051,61.19311613468897
589,Reol - No title [Lust's Insane],HR,5.21846646939937,280,13.675947668506382,3.7669000722638644,3.393298768612023
590,MISATO - Necro Fantasia [Lunatic],HD,6.051965810858256,1054,50.6423845735833,17.51838196634124,16.522564662793446
591,Fujijo Seitokai Shikkou-bu - Best FriendS -TV Size- [Fycho's Insane],NM,4.899453178072098,304,21.656303206847163,5.164852690113031,4.358861666441083
592,Morimori Atsushi - PUPA [Butterfly],HR,6.113212384988312,756,85.41289449512166,20.5309113836018,13.768029616069427
593,Minase Inori - Bokura wa Ima [Believe us],NM,6.401894538682528,1499,114.36366371778719,29.36372386827084,22.497002684362204
594,MIMI feat. Hatsune Miku - Marshmary [Horizon],HDDT,5.4912291071579835,291,20.301933871579713,7.530132082409863,6.989866110663887
595,xi - FREEDOM DiVE [Extreme],NM,6.731949982339801,1569,266.8745446421725,85.17861965045272,57.88663518098893
596,THE ORAL CIGARETTES - 5150 [Expert],NM,6.150009400137141,525,51.86610790923373,15.957179531648015,12.916766475680863
597,yuikonnu - Uchouten Vivace [Vivace!],NM,4.726463261903368,858,59.475348167487816,21.336792659692435,18.82002654252949
598,Alexandra Stan feat. Connect-R - Vanilla Chocolat (Sped Up Ver.) [Alphabet's Insane],NM,3.8199267958298466,210,10.715622233357603,2.496839460085256,2.1021887156874537
599,"AliA - Kakurenbo [Ready, Set, Go!]",NM,6.0970194244842,1124,82.95495606858803,22.041936120293084,17.441276912267732
600,Station Earth - Cold Green Eyes feat. Roos Denayer [Reform's Expert],HDDT,4.9819111993075085,568,30.01076436061809,10.87295839760196,10.128205796267945
601,Reol - Asymmetry [P A N's Extra],NM,5.488201046300329,1095,81.74520755441732,21.564599866227855,18.045146915835055
602,shikata akiko - Katayoku no tori [Arles],NF,8.560100840733394,1064,142.74267326675678,78.00634771461065,71.8860768532052
603,DECO*27 - Animal feat. Hatsune Miku [qq],NM,6.899017920753082,876,104.65403731318642,46.94203490511059,42.031030736078435
604,TrySail - Utsuroi (Short Ver.) [mnyui's Extra],NM,5.279954856469124,323,11.787945428200612,5.009543004211588,4.830641331285591
605,Camellia - Fastest Crash [Collab Insane],NM,4.733254404453967,940,57.16820400926055,17.69110440551562,14.72065222794301
606,Noisia - Shellshock feat. Foreign Beggars [deetz's Insane],NM,4.773650550033951,327,27.998510448948597,7.843705311256963,6.29475011326095
607,Pratanallis feat. Tsuyuri Karin - Ren'ai Fantasy [Insane],HD,4.7491692623866095,1446,125.54347115469615,32.59345347054123,24.891192061287896
608,Dendei - gabe power [Bara's Hyper],DT,3.8008993842074115,107,13.866122687934793,3.4083521760896467,2.0272626729314207
609,chano & 40mP - Natsukoi Hanabi (Sped Up Ver.) [browiec's Extra],HDDTHR,5.29334145993926,386,24.5996097980199,8.84022190064878,8.151287431414412
610,DM DOKURO - SAVE (Encore) [Fatfan's Expert],HDDT,4.998148762685445,297,16.34474479436902,6.575228344654517,6.115144074980826
611,Memme - Xiao Long Bao [Another],NM,4.409428386549549,508,46.85014058596236,9.23419312229889,6.206633547347394
612,HO-KAGO TEA TIME - Kira Kira Days [pkhg's Insane!!],NM,3.9368853478611894,299,13.06998220151617,3.6260486912177954,3.2098085975388253
613,SayMaxWell - Build Our Machine [Remix] feat. Triforcefilms [Battle's Normal],NCHRFL,1.9797354048847928,376,21.555676435370405,3.4449698007765908,2.5645017537104398
614,Kitadani Hiroshi - OVER THE TOP [KING OF PIRATES],HDHR,6.775510001585962,1448,92.9018662804231,27.285370632273704,23.45917331068347
615,DJ Totoriott - Chloe [yf's Extra],NM,5.942771037125552,603,59.27777250138083,20.265826550353555,17.563111623130624
616,Unknown Artist - LEGIA TO CHUJE [Ultimate 2021: Speed],NM,6.695980383220719,317,175.9143894260445,56.93710014806275,16.48351505352729
617,Camellia feat. Nanahira - Kizuitara Shunkashuutou [Seasons],HDNF,9.550961949601014,1769,301.71474414190385,169.2491510032269,156.92498775557175
618,fhana - little secret magic [HB's Expert],NM,5.508058754582943,438,22.978509231529806,8.046298185541607,7.445875688692819
619,Lia - Bravely You (TV Size) [KIRANAGAMATU's Insane],DT,3.9060763842046535,233,10.712482982899706,3.524474027979096,3.1788068254482535
620,sweet ARMS - I swear (TV Size) [Yasai's Extra],NM,5.352418513198581,342,20.848309585652153,5.701703807966231,4.8767583851822325
621,Masayuki Suzuki - DADDY ! DADDY ! DO ! feat. Airi Suzuki (TV Size) [Kujinn's EXPERT !],DT,4.353794302880839,266,15.315444947980966,5.148988514002746,4.727150518551041
622,Kano - Sukisuki Zecchoushou [NiNo's Extra],NM,6.423914496062989,909,57.1614365113252,21.160944095406883,19.108371461351503
623,Eve - Outsider [Extra],NM,5.174943067689647,767,51.200543514546595,12.879634643413262,10.560142935172584
624,Shimotsuki Haruka - Youka to Yumeutsutsu [Awaken AR10],NM,8.015816277415386,1363,150.07848162355063,64.99288278712726,58.1191172895244
625,Team Grimoire - Dantalion [Conflict],NM,6.026841936481556,1049,177.24642715927067,61.9748846026198,46.96360946839845
626,Reol - Asymmetry [-Leadercela-'s Insane],NM,4.90113808764314,987,62.173463925351996,16.24295402151951,13.549444388768686
627,TRUE - DREAM SOLISTER [Insane],DT,4.699547400498844,903,59.15843271777263,16.870521829459598,13.180272195355563
628,Nakanoke no Itsutsugo - Gotoubun no Kiseki (Movie Size) [Insane],HDDT,3.4556554146107796,231,11.807609196155127,2.823016069664448,2.2470304703795985
629,Nanahira - Chikatto Chika Chika [Sotarks' 1+2 IQ],DT,6.18645141373964,278,28.182778278251764,13.757572951512374,13.053197064596295
630,Kayano Ai - Oracion(TV-Size) [wkyik's Insane],NM,4.4372691994646125,261,18.832011175706423,4.744595683903769,3.787257814394439
631,Our Stolen Theory - United (L.A.O.S Remix) [Eternity],NM,5.936445305891063,1675,166.99615043389355,43.90820207680472,32.43452868882328
632,Unknown Artist - Miniministop Hitoyasumi no Uta[Mokuyoubi]Gakusei no Uta [Chromstrata's Extra],EZHDDT,3.786219783995845,87,8.834883712008132,4.225685042280174,4.056655845613956
633,L.E.D.-G - BITTER CHOCOLATE STRIKER [ANOTHER],NM,7.521826403207598,564,61.72517878632375,29.243799544191805,26.95583063676247
634,PinocchioP - SLoWMoTIoN [Marathon],HDDT,4.596751108173344,1289,148.75271218495195,31.614273401290532,19.363179340761857
635,Yuyoyuppe - AiAe [Another],NM,4.705918788838024,1084,122.02924081148109,25.46602484049361,15.479500093090312
636,Helblinde - Putin's Boner [Extra],NM,5.808594853943038,1017,76.13727237627658,30.58860251629868,26.781868387084195
637,DM DOKURO - SAVE (Encore) [browiec & Kuki's Insane],HDNC,4.2467312985445425,291,9.413617933648242,2.0287478233819733,1.750053896162439
638,Feint - Tower Of Heaven (You Are Slaves) [Extra],NM,5.087090001512409,883,158.68495479678018,31.225286606272892,13.207249624185502
639,Fred V - Already Disappeared [Insane],DT,4.288104775641404,663,67.75648074107902,16.810675351678757,11.856451398063232
640,Ikimonogakari - Blue Bird feat. k*chan [ dj-Jo Remix ] TV Size [Tweet],NM,5.049901302407212,330,20.35522695569958,8.634414069902979,7.80592607882799
641,Aitsuki Nakuru - Monochrome Butterfly [Gibune's Insane],DT,4.319423098585424,716,68.38272151793127,21.79778969230192,18.35342246072852
642,EDOGA-SULLIVAN - WONDERFUL WONDER (TV Size) [WONDROUS],HDDT,4.685718240060889,210,13.776897512792488,4.977596679619736,4.647551575527639
643,DJKurara - Goodbye [SEVEN COLORS],NM,6.12564774956258,1797,248.29965116188148,87.63672410505323,71.32524316859099
644,The Living Tombstone - Goodbye Moonmen- Rick and Morty Remix [Insane],NM,4.437338853436262,164,11.675845803567297,3.6264879649072013,3.300800608352039
645,Shikai Yue - Telecaster B-boy [Free and Dead as a Bird],NM,5.25607582122577,288,21.36542523308722,6.618396423750667,5.681889893609982
646,LVTHER - Some Kind Of Magic (Feat. MYZICA) [Walao's Insane],HD,4.1521458362119095,258,13.178174168627754,3.880044292899247,3.5725348441097964
647,Tatsh - Xevel [Extreme],NM,6.028566651349871,694,109.81347063749749,30.155116274948977,19.682583592294385
648,REDALiCE - Pekorap Tropical House Remix [Universal Daikaiten Peko Peko no Mai],NM,6.9481375339175075,544,32.58068563923387,15.13184624302243,14.471653546694853
649,Delta Heavy & MUZZ - Higher Ground (feat. Cammie Robinson) (Cut Ver.) [Reaching Out],NM,4.540894127907169,267,14.424218322858959,3.700616982549486,3.1561377533149244
650,Pharmacist - North Memphis [808],HD,6.1369840327402,163,15.985794101602208,8.597377702795006,8.352697506672563
651,Feint - Tower Of Heaven (You Are Slaves) [Heaven],HD,5.545273796431182,918,98.35700396587725,27.68313251180233,20.751290915807374
652,Feint - Tower Of Heaven (You Are Slaves) [Another],NM,4.3920758770037365,608,66.55926881246776,12.059258944537268,6.18104824057632
653,Draw the Emotional - Sad spring [Akitoshi's Expert],NM,5.524854899585298,841,89.02665262975964,19.192026662629285,12.396040852207985
654,SOUND HOLIC - Airman ga Taosenai (SOUND HOLIC Ver.) [Airman],NM,6.0573715665269745,1195,102.34758454065116,29.791500119850404,24.16940271397353
655,765 MILLION ALLSTARS - Brand New Theater! [We are all MILLION!!],HDHR,5.99804122595087,1429,81.03269746142315,16.319065281150912,13.142096298205235
656,Bad Bunny x Mora - Una Vez (Cut Ver.) [PKHG'S HARD],NM,3.288630202611199,322,24.83047707944373,6.2880965989712,4.711580899770545
657,onoken - Viden [Extreme],HD,5.701253135312754,645,69.84206087784628,20.27588025806957,15.78761867994062
658,MISATO - Necro Fantasia [Lunatic],EZ,6.051965810858256,1054,102.28177828612061,65.02346327588305,63.18230653783691
659,Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Extra Collab],NM,5.593598811571934,1253,135.96541382664424,36.21828029844972,23.556894753188637
660,SPYAIR - Imagination (TV Size) [PikA's Extra],HDDT,5.5886338235979816,295,22.140106446959397,12.207874943171623,11.781996553184582
661,Set It Off - Horrible Kids [Kuki's Extra],HDDT,5.668207612883749,224,18.85433515836905,8.839332510483498,8.414595341857632
662,Busdriver - Imaginary Places [NeBu's Speed Demon],NF,6.920791208741801,981,150.23931394795002,49.9777206248791,40.19673516320405
663,Roses Epicurean - Yoru no Kodomo tachi [Shiro's Hollow],HDDT,3.775689040799715,145,11.448131913853153,2.310499356823419,1.8217670581370984
664,PSYQUI - Hype feat. Such [Phosphene],NM,5.481670439866509,1107,92.67678581321442,29.757249657158933,23.3361982667208
665,Kitamura Eri - arcadia paroniria [Lovelorn],HR,7.588693729486652,1765,225.91391955900778,78.33531051693792,65.06703998787604
666,"Little Glee Monster - Dakara, Hitori ja Nai (TV Size) [Happiness]",NM,5.763313176618038,351,18.344673861117926,6.399909853155814,6.0089211916930365
667,Inori Minase - Yume no Tsubomi [Promise],NM,5.997925103250685,1343,82.35915945588111,23.830905159280316,20.52316646646775
668,ALTIMA - I'll believe (TV size) [P A N's Insane],HDDT,4.540635143806252,349,30.81286463017844,6.83853946242025,5.213817789419425
669,xi - Blue Zenith (Cut Ver.) [A r M i N's Extreme],NM,6.06052716500621,575,84.0576410126393,21.18320296207021,13.201612913557062
670,Dark PHOENiX - Taketori Hishou [Extra],NM,5.049798085941978,942,84.50032062072685,19.543762338953695,12.826915893114137
671,Turbo - PADORU / PADORU [Gift],NM,6.300908350580094,139,11.033388920148294,4.287322911769597,3.980565421393546
672,Sayuri - Sore wa Chiisana Hikari no Youna (TV Size) [Insane],DT,3.7519790134674724,216,8.578367626720718,2.6316576237612916,2.42102081647413
673,MIMI feat. Hatsune Miku - Mizuoto to Curtain [Lucid],HD,5.919261865617519,183,11.604138314127905,3.856988092972184,3.5241803574979387
674,Angerfist - Knock Knock [Insane],HDDT,4.930770867312566,412,45.9438051449899,12.998802575533302,10.126368518863373
675,Hikaru Station - My R [Letting Go],NM,6.519589397306898,834,65.04207815584164,21.230057949476386,18.687484015626314
676,kis-kis - ne uchi (Cut Ver.) [Insane],NM,4.365271551723425,268,10.686244188043583,3.473157291292564,3.1866756792785367
677,Sota Fujimori - polygon [Incrementally Hi-Speed Extreme],NM,6.716143249232461,724,89.2812584088108,39.830442181824594,35.37783521358562
678,Roses Epicurean - Yoru no Kodomo-tachi [Mortem's Nocturnal],DT,3.715819958153768,140,8.69534431749138,2.086316387299314,1.8200354057984738
679,Tomatsu Haruka - courage (TV Size) [NiNo's Insane],NM,4.297535368903568,280,11.726683696043672,3.5703866790727936,3.2019978819018045
680,Hana - Sakura no Uta [litoluna's Extra],HD,5.504154785831231,938,62.93386147952034,19.21525697189249,16.679226088198362
681,"Gabry Ponte, LUM!X, Prezioso - Thunder (Nightcore Mix) [Easy]",NM,1.723738667339039,186,20.34740141344053,5.758977207917992,3.8851172072214353
682,THE ORAL CIGARETTES - Monster Effect [P4nde's Expert],DT,5.029118495524325,377,40.97413031902426,12.904948979007436,9.646555484728601
683,Nogizaka46 - Yubi Bouenkyou (TV Size) [Glaceon's Extra],HDDT,5.54014725518093,303,22.949238246642434,9.984109754318789,9.371558468382437
684,Multiple Artists - thing [lol 235],HD,6.8005630136171416,1152,254.75027491702494,72.0160468848048,42.088671615064186
685,Frederic - oddloop [queerish dances],NM,5.263776303854461,879,52.42235630952952,15.430796362970314,13.512817871098509
686,MYUKKE. - re[in]flaw [in[co]rect],HRNFV2,5.731405235172555,662,63.51354019588158,23.749818814468483,20.117103838820096
687,chano & 40mP - Natsukoi Hanabi [Spark of Light],DT,5.008276814603132,291,17.479456835138468,6.015445718255413,5.430871778252844
688,"Imperial Circus Dead Decadence - Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [Kurushimi]",NM,8.22540175961293,2999,532.2181210193172,197.893861636208,155.85881122314004
689,Abe Mao - Kotae (TV Size) [Lost],NM,5.531718997796355,415,33.95759289033076,11.83316343207399,10.359090930163507
690,WALKUERE - Ikenai Borderline [Insane],NM,4.815547565654051,934,56.919522989581914,14.423568242154236,12.509614539893711
691,Nanamori-chu * Goraku-bu - Acchu~ma Seishun! (TV Size) [Reform's Extra],HR,5.3073967898339784,375,19.77243598713001,4.990015510479676,4.309227472994383
692,Fanatic - Seishoujo Syndrome [mega kolab],NM,9.24920340472265,1145,169.7399612083623,81.67420240074486,70.15872649382582
693,Yousei Teikoku - last moment [extreme],NM,6.27036451837186,1216,116.27818029914587,30.642910694123394,23.51926857957694
694,kalon. - Juubaku [VINXIS' Insane],NM,4.819220719584577,650,39.4118790065634,10.715376280225229,8.861032176428113
695,Turbo - PADORU / PADORU [SMOKELIND's Insane],NM,4.366985195030514,92,4.373971264885858,1.3652445008975544,1.2294636097395373
696,K A Z M A S A - Bon Appetit S (Oldskool HappyHardcore Remix) (Short Ver.) [blend s (220 bpm)],NM,7.274582525653357,1640,419.13918313188424,148.58980025636976,102.04263006899042
697,The Koxx - A FOOL MOON NIGHT (SHORT VER.) [Insane],HD,4.140175009489619,292,18.294088996200436,3.795542164131928,3.232256957653952
698,Araki - Chiisana Koi no Uta (Synth Rock Cover) [Together],NF,8.162949190880429,966,105.47349711411334,56.20410926342579,51.02945626816535
699,Mizuki Nana - STARTING NOW! (TV Size) [2D Supremacy],HD,5.607640485157931,394,31.68376898794224,7.90576863248387,6.153839782868363
700,Seiryu - BLUE DRAGON [Blue Dragon],NM,7.002203437677592,602,47.57117729371413,17.64131140822015,16.174798153412336
701,Various Artists - Jump Training Collection #3 [Final Level!! - Yuudachi no Ribbon],NM,7.998304907793063,610,64.81167378978526,36.234169155972246,35.12410369958354
702,Turbo - PADORU / PADORU [Xenon's Hi-Speed Expert],HD,5.433327501297864,136,8.85294006594339,5.474683079363086,5.230454787181146
703,Nanahoshi Kangengakudan - Rubik's Cube [Chaos's Expert],HDHR,5.464273408129917,1350,164.59372745993846,31.457739087690783,18.00445432449762
704,Uesaka Sumire - EASY LOVE (TV Size) [TEASING MASTER],NM,6.0813456011122,441,31.463859505529737,11.09014465679529,9.961286178095358
705,Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [Lunatic],NM,4.902603704392648,1190,95.4930281092391,23.72428636166781,17.79546468423318
706,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai [Expert],HR,5.943618071701531,1079,58.20739860432235,18.957983440431423,17.574633078633017
707,penoreri - Preserved Valkyria [Arles],NM,8.455072693948164,648,111.24368471370863,54.04949070186745,47.610997356900135
708,HAG - Colorful [Nevo's Expert],NM,5.47391888243804,407,14.949075462834053,6.33422292986744,6.033222560769629
